day,day_title,En,zh
134,牙齒的結構,Dentition,齒列
134,牙齒的結構,Distal Surface,遠側面
134,牙齒的結構,Enamel,琺瑯質
134,牙齒的結構,Fissure,齒裂隙
134,牙齒的結構,Gingival,牙齦
134,牙齒的結構,Lateral Incisor,側門齒
134,牙齒的結構,Mandible,下頷骨
134,牙齒的結構,Maxilla,上頷骨
134,牙齒的結構,Mesial Surface,近心面
134,牙齒的結構,Neck,牙頸
134,牙齒的結構,Palatal Aspect,腭側
134,牙齒的結構,Lingual Aspect,舌側
134,牙齒的結構,Palatine Bone,腭骨
134,牙齒的結構,Periodontal Ligament,牙周韌帶
134,牙齒的結構,Pulp Cavity,牙髓腔
134,牙齒的結構,Pulp,牙髓
134,牙齒的結構,Root Canal,根管
134,牙齒的結構,Root,牙根
135,咽與吞嚥,Bolus Of Food,食團
135,咽與吞嚥,Buccinator Muscle,頰肌
135,咽與吞嚥,Cricoid Cartilage,環狀軟骨
135,咽與吞嚥,Cricothyroid Muscle,環甲肌
135,咽與吞嚥,Epiglottis,會厭
135,咽與吞嚥,Esophagus,食道
135,咽與吞嚥,Genioglossus Muscle,頦舌肌
135,咽與吞嚥,Greater Horn Of Hyoid Bone,舌骨大角
135,咽與吞嚥,Hard Palate,硬腭
135,咽與吞嚥,Hyoglossus Muscle,舌骨舌肌
135,咽與吞嚥,Hyoid Bone,舌骨
135,咽與吞嚥,Inferior Constrictor,咽下縮肌
135,咽與吞嚥,Intrinsic Laryngeal Muscles,喉內肌群
135,咽與吞嚥,Laryngeal Opening,喉口
135,咽與吞嚥,Laryngopharynx,喉咽
135,咽與吞嚥,Larynx,喉
135,咽與吞嚥,Left Root Of Tongue,左舌根
135,咽與吞嚥,Levator Palate,腭提肌
135,咽與吞嚥,Mandible,下頷
135,咽與吞嚥,Medial Pterygoid Plate,翼突內側板
135,咽與吞嚥,Middle Constrictor,咽中縮肌
135,咽與吞嚥,Nasal Cavity,鼻腔
135,咽與吞嚥,Nasopharynx,鼻咽
135,咽與吞嚥,Oral Cavity,口腔
135,咽與吞嚥,Oropharynx,口咽
135,咽與吞嚥,Palatoglossus Muscle,腭舌肌
135,咽與吞嚥,Palatopharyngeal Muscle,腭咽肌
135,咽與吞嚥,Pharyngeal Opening,咽口
135,咽與吞嚥,Pharyngeal Raphe,咽縫
135,咽與吞嚥,Pharyngobasilar Fascia,咽顱底筋膜
135,咽與吞嚥,Posterior Pharyngeal Wall,咽後壁
135,咽與吞嚥,Pterygomandibular Raphe,翼突下頷縫
135,咽與吞嚥,Soft Palate,軟腭
135,咽與吞嚥,Stylopharyngeus Muscle,莖突咽肌
135,咽與吞嚥,Superior Constrictor,咽上縮肌
135,咽與吞嚥,Suprahyoid Muscles,舌骨上肌群
135,咽與吞嚥,Tensor Palate,腭張肌
135,咽與吞嚥,Thyrohyoid Ligament,甲狀舌骨韌帶
135,咽與吞嚥,Thyrohyoid Muscle,甲狀舌骨肌
135,咽與吞嚥,Thyroid Cartilage,甲狀軟骨
135,咽與吞嚥,Tongue,舌頭
135,咽與吞嚥,Trachea,氣管
135,咽與吞嚥,Uvula,懸雍垂
135,咽與吞嚥,Zygomatic Arch,顴弓
136,腹膜,Abdominal Aorta,腹主動脈
136,腹膜,Bare Area Of Liver,肝臟裸區
136,腹膜,Bare Area,裸區
136,腹膜,Bladder,膀胱
136,腹膜,Common Mesentery,總腸繫膜
136,腹膜,Diaphragm,橫膈
136,腹膜,Duodenum,十二指腸
136,腹膜,Epiploic Foramen,網膜孔
136,腹膜,Floor Of Retroperitoneum,後腹腔的腔底
136,腹膜,Greater Omentum,大網膜
136,腹膜,Lesser Omentum,小網膜
136,腹膜,Liver,肝
136,腹膜,Mesentery,腸繫膜
136,腹膜,Omental Bursa,網膜囊
136,腹膜,Omentum,網膜（複數形 omenta）
136,腹膜,Pancreas,胰臟
136,腹膜,Parietal Peritoneum,壁層腹膜
136,腹膜,Peritoneal Cavity,腹膜腔
136,腹膜,Rectum,直腸
136,腹膜,Retroperitoneal Structures,腹膜後結構
136,腹膜,Sigmoid Colon,乙狀結腸
136,腹膜,Sigmoid Mesocolon,乙狀結腸繫膜
136,腹膜,Small Intestine,小腸
136,腹膜,Stomach,胃
136,腹膜,Transverse Colon,橫結腸
136,腹膜,Transverse Mesocolon,橫結腸繫膜
136,腹膜,Uterus,子宮
136,腹膜,Visceral Peritoneum,臟層腹膜
137,食道與胃,Aorta,主動脈
137,食道與胃,Body,胃體
137,食道與胃,Cardia,賁門
137,食道與胃,Cardiac Notch,心切跡
137,食道與胃,Carotid Sheath,頸動脈鞘
137,食道與胃,Celiac Trunk,腹腔幹
137,食道與胃,Chief Cell,主細胞
137,食道與胃,Circular Muscle,環狀肌
137,食道與胃,Common Hepatic Artery,肝總動脈
137,食道與胃,Duodenum,十二指腸
137,食道與胃,Endocrine Cell,內分泌細胞
137,食道與胃,Esophageal Branches,食道分支
137,食道與胃,Esophagus,食道
137,食道與胃,External Sphincter,外括約肌
137,食道與胃,Fundus,胃底
137,食道與胃,Gastric Gland,胃腺
137,食道與胃,Gastric Pit,胃小凹
137,食道與胃,Gastrin,胃泌素
137,食道與胃,Gastroduodenal Artery,胃十二指腸動脈
137,食道與胃,Gastroesophageal Junction,胃食道交界處
137,食道與胃,Hcl,氯化氫
137,食道與胃,Inferior Vena Cava,下腔靜脈
137,食道與胃,Lamina Propria,固有層
137,食道與胃,Laryngopharynx,喉咽
137,食道與胃,Left Gastric Artery,胃左動脈
137,食道與胃,Left Gastroepiploic Artery,胃網膜左動脈
137,食道與胃,Longitudinal Muscle,縱肌
137,食道與胃,Longus Colli Muscle,頸長肌
137,食道與胃,Lower Esophageal Sphincter,下食道括約肌
137,食道與胃,Lumen,管腔
137,食道與胃,Mucosa,黏膜
137,食道與胃,Mucosal Surface,黏膜表面
137,食道與胃,Rugae,皺褶
137,食道與胃,Mucous Cell,黏液細胞
137,食道與胃,Mucus,黏液
137,食道與胃,Muscularis Externa,外肌肉層
137,食道與胃,Muscularis Mucosae,黏膜肌層
137,食道與胃,Oblique Muscle,斜肌
137,食道與胃,Parietal Cell,壁細胞
137,食道與胃,Pepsinogen,胃蛋白酶原
137,食道與胃,Pyloric Sphincter,幽門括約肌
137,食道與胃,Pylorus,幽門
137,食道與胃,Right Crus Of Diaphragm,右橫膈腳
137,食道與胃,Right Gastroepiploic Artery,胃網膜右動脈
137,食道與胃,Serosa,漿膜
137,食道與胃,Spleen,脾臟
137,食道與胃,Stomach Wall,胃壁
137,食道與胃,Submucosa,黏膜下層
137,食道與胃,Superior Duodenum,上十二指腸
138,小腸,Absorptive Cell,吸收細胞
138,小腸,Artery,動脈
138,小腸,Axon,軸突
138,小腸,Capillary,微血管
138,小腸,Cecum,盲腸
138,小腸,Cholecystokinin,膽囊收縮素
138,小腸,Circular Muscle,環狀肌
138,小腸,Common Mesentery,總腸繫膜
138,小腸,Duodenal Gland,十二指腸腺
138,小腸,Duodenojejunal Flexure,十二指腸空腸曲
138,小腸,Duodenum,十二指腸
138,小腸,Enteroendocrine Cell,腸內分泌細胞
138,小腸,Epithelium,上皮
138,小腸,Ileum,迴腸
138,小腸,Intestinal Crypt,腸隱窩
138,小腸,Intestinal Gland,腸腺
138,小腸,Crypt,隱窩
138,小腸,Jejunum,空腸
138,小腸,Lacteal,乳糜管
138,小腸,Lamina Propria,固有層
138,小腸,Large Intestine,大腸
138,小腸,Liver,肝
138,小腸,Longitudinal Muscle,縱肌
138,小腸,Lymphatic Capillary,微淋巴管
138,小腸,Lymphoid Nodule,淋巴小結
138,小腸,Membranous Cell,膜性細胞
138,小腸,Mucosa,黏膜
138,小腸,Mucous Cell,黏液細胞
138,小腸,Goblet Cell,杯狀細胞
138,小腸,Muscularis Externa,外肌肉層
138,小腸,Muscularis Mucosae,黏膜肌層
138,小腸,Pancreas,胰臟
138,小腸,Paneth Cell,潘氏細胞
138,小腸,Parasympathetic,副交感神經
138,小腸,Postganglionic Neuron,節後神經元
138,小腸,Plicae Circulares,環狀皺襞
138,小腸,Pyloric Sphincter,幽門括約肌
138,小腸,Serosa,漿膜
138,小腸,Smooth Muscle,平滑肌
138,小腸,Stomach,胃
138,小腸,Submucosa,黏膜下層
138,小腸,Submucosal Gland,黏膜下腺
138,小腸,Brunner'S Gland,布魯納氏腺
138,小腸,Vein,靜脈
138,小腸,Villus,絨毛
138,小腸,Crypt,隱窩
139,大腸,Anal Canal,肛管
139,大腸,Anal Columns,肛門柱
139,大腸,Anal Sphincter,肛門括約肌
139,大腸,Anal Triangle,肛門三角
139,大腸,Appendices Epiploica,腸脂垂
139,大腸,Appendix,闌尾
139,大腸,Ascending Colon,升結腸
139,大腸,Cecum,盲腸
139,大腸,Circular Muscle,環狀肌
139,大腸,Colic Flexure,結腸曲
139,大腸,Descending Colon,降結腸
139,大腸,Epithelium,上皮
139,大腸,Mucus Glands,黏液腺
139,大腸,External Sphincter Ani,肛門外括約肌
139,大腸,Flexure,曲
139,大腸,Haustra,結腸袋
139,大腸,Hemorrhoidal Plexus,痔靜脈叢
139,大腸,Ileocecal Junction,迴盲腸交界處
139,大腸,Ileum,迴腸
139,大腸,Internal Sphincter Ani,肛門內括約肌
139,大腸,Lamina Propria,固有層
139,大腸,Large Intestine,大腸
139,大腸,Left Colic Flexure,左結腸曲
139,大腸,Splenic,脾曲
139,大腸,Ileocecal Valve,迴盲瓣
139,大腸,Liver,肝
139,大腸,Longitudinal Muscle,縱肌
139,大腸,Muscularis Externa,外肌肉層
139,大腸,Muscularis Mucosae,黏膜肌層
139,大腸,Orifice Of Appendix,闌尾口
139,大腸,Rectal Transverse Fold,直腸橫襞
139,大腸,Rectum,直腸
139,大腸,Right Colic Flexure,右結腸曲
139,大腸,Hepatic,肝曲
139,大腸,Right Iliac Fossa,右髂窩
139,大腸,Serosa,漿膜
139,大腸,Sigmoid Colon,乙狀結腸
139,大腸,Spleen,脾臟
139,大腸,Submucosa,黏膜下層
139,大腸,Taenia Coli,結腸帶
139,大腸,Transverse Colon,橫結腸
139,大腸,Vermiform Appendix,闌尾
140,肝臟,Aorta,主動脈
140,肝臟,Arterial Blood,動脈血
140,肝臟,Bare Area,裸區
140,肝臟,Nonperitoneal,無腹膜
140,肝臟,Bile Duct,膽管
140,肝臟,Bile Flow,膽汁流
140,肝臟,Branch Of Hepatic Artery,肝動脈的分支
140,肝臟,Branch Of Portal Vein,門靜脈的分支
140,肝臟,Caudate Lobe,尾狀葉
140,肝臟,Central Vein,中央靜脈
140,肝臟,Colic Impression,結腸壓跡
140,肝臟,Common Bile Duct,總膽管
140,肝臟,Coronary Ligament,冠狀韌帶
140,肝臟,Cystic Duct,膽囊管
140,肝臟,Diaphragm,橫膈
140,肝臟,Ductule,小管
140,肝臟,Duodenal Impression,十二指腸壓跡
140,肝臟,Esophageal Impression,食道壓跡
140,肝臟,Falciform Ligament,鐮狀韌帶
140,肝臟,Gallbladder,膽囊
140,肝臟,Gastric Impression,胃壓跡
140,肝臟,Hepatic Artery,肝動脈
140,肝臟,Hepatic Cell,肝細胞
140,肝臟,Hepatic Vein Blood,肝靜脈血
140,肝臟,Hepatic Vein,肝靜脈
140,肝臟,Hepatocyte,肝細胞
140,肝臟,Inferior Border,下緣
140,肝臟,Inferior Vena Cava,下腔靜脈
